entity_id,activePower,observedAt,unit
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,60.064516129,2024-05-19T07:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,13.12962963,2024-05-19T07:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,13.12962963,2024-05-19T07:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-19T07:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-19T07:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-19T07:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,415.75,2024-05-19T07:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,415.75,2024-05-19T07:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,415.75,2024-05-19T07:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.252747253,2024-05-19T07:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.252747253,2024-05-19T07:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.252747253,2024-05-19T07:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-05-19T07:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-05-19T07:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-05-19T07:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-05-19T18:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-05-19T18:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-05-19T18:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,49.708860759,2024-05-19T18:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,49.708860759,2024-05-19T18:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,24.611111111,2024-05-19T18:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,24.611111111,2024-05-19T18:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,24.611111111,2024-05-19T18:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-19T18:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-19T18:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-19T18:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,415.75,2024-05-19T07:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.326732673,2024-05-19T18:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.326732673,2024-05-19T18:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.326732673,2024-05-19T18:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-05-19T07:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,0,2024-05-19T07:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,101.023809524,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,101.023809524,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,101.023809524,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,62.534883721,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,62.534883721,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,62.534883721,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,38.434782609,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,38.434782609,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,38.434782609,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,16.909090909,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,16.909090909,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,16.909090909,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,372.6,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,372.6,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,372.6,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,15.989361702,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,15.989361702,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,15.989361702,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1167.833333333,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1167.833333333,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1167.833333333,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-05-20T17:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-05-20T17:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-05-20T17:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,50.146666667,2024-05-20T17:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,50.146666667,2024-05-20T17:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,50.146666667,2024-05-20T17:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,12.392857143,2024-05-20T17:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,12.392857143,2024-05-20T17:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,12.392857143,2024-05-20T17:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-20T17:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-20T17:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-20T17:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,372.6,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.494623656,2024-05-20T17:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.494623656,2024-05-20T17:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.494623656,2024-05-20T17:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1167.833333333,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1167.833333333,2024-05-20T05:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,245.464285714,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,245.464285714,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,245.464285714,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,65.011494253,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,65.011494253,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,37.822580645,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,37.822580645,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,37.822580645,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,823.5,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,823.5,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,823.5,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,15.358024691,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,15.358024691,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,15.358024691,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1438.681818182,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1438.681818182,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1438.681818182,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.444444444,2024-05-21T16:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.444444444,2024-05-21T16:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.444444444,2024-05-21T16:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,49.708860759,2024-05-21T16:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,49.708860759,2024-05-21T16:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,49.708860759,2024-05-21T16:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,17.526315789,2024-05-21T16:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,17.526315789,2024-05-21T16:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,17.526315789,2024-05-21T16:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-21T16:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-21T16:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-21T16:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,823.5,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,41.686746988,2024-05-21T16:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,41.686746988,2024-05-21T16:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,41.686746988,2024-05-21T16:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1438.681818182,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1438.681818182,2024-05-21T04:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,125.454545455,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,125.454545455,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,125.454545455,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,64,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,64,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,64,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,42.109090909,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,42.109090909,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,42.109090909,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.5,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.5,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.5,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,838.625,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,838.625,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,838.625,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,17.936170213,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,17.936170213,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,17.936170213,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1578.272727273,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1578.272727273,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1578.272727273,2024-05-22T03:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,88.904761905,2024-05-22T14:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,88.904761905,2024-05-22T14:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,88.904761905,2024-05-22T14:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,48.975609756,2024-05-22T14:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,48.975609756,2024-05-22T14:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,48.975609756,2024-05-22T14:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.978723404,2024-05-22T14:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.978723404,2024-05-22T14:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.978723404,2024-05-22T14:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.538461538,2024-05-22T14:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.538461538,2024-05-22T14:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,8.538461538,2024-05-22T14:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.549450549,2024-05-22T14:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.549450549,2024-05-22T14:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.549450549,2024-05-22T14:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2231,2024-05-22T14:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2231,2024-05-22T14:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,2231,2024-05-22T14:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,101.09375,2024-05-23T02:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,101.09375,2024-05-23T02:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,101.09375,2024-05-23T02:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,68.180722892,2024-05-23T02:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,68.180722892,2024-05-23T02:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,39.240740741,2024-05-23T02:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,39.240740741,2024-05-23T02:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,39.240740741,2024-05-23T02:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-23T02:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-23T02:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-23T02:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,563,2024-05-23T02:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,563,2024-05-23T02:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.81372549,2024-05-23T02:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.81372549,2024-05-23T02:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,31.81372549,2024-05-23T02:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1474.166666667,2024-05-23T02:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1474.166666667,2024-05-23T02:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,427.235294118,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,427.235294118,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,427.235294118,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,53.636363636,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,53.636363636,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,53.636363636,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,26.18,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,26.18,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,26.18,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,5.666666667,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,5.666666667,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,5.666666667,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,29.648351648,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,29.648351648,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,29.648351648,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1724,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1724,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1724,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,427.235294118,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,427.235294118,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,61.841463415,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,61.841463415,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,61.841463415,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,21.925925926,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,21.925925926,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.626373626,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.626373626,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1755.5,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1755.5,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1755.5,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,427.235294118,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,427.235294118,2024-05-23T13:36:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,49.718309859,2024-05-24T12:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,49.718309859,2024-05-24T12:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,49.718309859,2024-05-24T12:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,30.515151515,2024-05-24T12:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,30.515151515,2024-05-24T12:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,30.515151515,2024-05-24T12:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.428571429,2024-05-24T12:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.428571429,2024-05-24T12:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.428571429,2024-05-24T12:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,27.741573034,2024-05-24T12:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,27.741573034,2024-05-24T12:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,27.741573034,2024-05-24T12:24:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1755.5,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-05-24T23:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-05-24T23:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-05-24T23:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,64.097560976,2024-05-24T23:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,64.097560976,2024-05-24T23:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,64.097560976,2024-05-24T23:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.465116279,2024-05-24T23:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.465116279,2024-05-24T23:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,27.465116279,2024-05-24T23:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-24T23:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-24T23:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Microwave,1.5,2024-05-24T23:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Desktop,0,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.064516129,2024-05-24T23:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.064516129,2024-05-24T23:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Lab:Printer,13.064516129,2024-05-24T23:48:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1755.5,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Mailroom:WaterDispenser,1755.5,2024-05-24T01:00:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-05-25T11:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-05-25T11:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:CoffeeMachine,0.5,2024-05-25T11:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,53.891891892,2024-05-25T11:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,53.891891892,2024-05-25T11:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Fridge,53.891891892,2024-05-25T11:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,22.833333333,2024-05-25T11:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,22.833333333,2024-05-25T11:12:00.000Z,WTT
urn:ngsi-ld:EnergyDevice:Kitchen:Kettle,22.833333333,2024-05-25T11:12:00.000Z,WTT
