"time","W.mean_value"
"2024-06-13T11:12:00.000+04:00","38.36538461538461"
"2024-06-13T22:36:00.000+04:00","28.914285714285715"
"2024-06-14T10:00:00.000+04:00","31.114285714285714"
"2024-06-14T21:24:00.000+04:00","19.27777777777778"
"2024-06-15T08:48:00.000+04:00","14.11111111111111"
"2024-06-15T20:12:00.000+04:00","19.216216216216218"
"2024-06-16T07:36:00.000+04:00","19.738095238095237"
"2024-06-16T19:00:00.000+04:00","41.583333333333336"
"2024-06-17T06:24:00.000+04:00","27.72972972972973"
"2024-06-17T17:48:00.000+04:00","28.685714285714287"
"2024-06-18T05:12:00.000+04:00","24.310344827586206"
"2024-06-18T16:36:00.000+04:00","27.263157894736842"
"2024-06-19T04:00:00.000+04:00","33.088235294117645"
"2024-06-19T15:24:00.000+04:00","28.848484848484848"
"2024-06-20T02:48:00.000+04:00","49.40625"
"2024-06-20T14:12:00.000+04:00","49.75"
